user_id,y,x_001,x_002,x_003,x_004,x_005,x_006,x_019,x_020,x_021,x_027,x_033,x_034,x_035,x_036,x_037,x_038,x_041,x_042,x_044,x_045,x_048,x_049,x_052,x_054,x_055,x_056,x_074,x_075,x_077,x_078,x_088,x_089,x_121,x_122,x_124,x_125,x_131,x_132,x_134,x_137,x_142,x_143,x_144,x_149,x_154,x_155,x_157,x_159,x_162,x_188,x_189,x_190,x_196,x_197,x_198
A14737,0,0.0,26.0,0,0,0,0,0,6,4,1,3,5,5,0,0,0,23.0,6.0,1.045631764,8906.53,19.0,6.0,8837.7,0.798242242,11.0,4.0,9.0,3.0,2.97029703,2380.66,7.0,4.0,9.0,3.0,2.97029703,2380.66,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1659.819,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A14738,0,1.0,29.0,1,0,0,0,0,3,4,1,2,7,0,0,0,0,65.0,5.0,1.92439531,213009.78,6.0,3.0,5129.26,1.215196443,65.0,5.0,65.0,5.0,1.92439531,129936.12,3.85,3.8,65.0,5.0,1.92439531,213009.78,3124.0,2.0,2.0,5.0,7.0,39804.04,11.0,2.0,3.0,0.0,0.0,1772.88,4.0,2.0,2.0,3.0,7.0,6.0,11.0
A14741,0,0.0,34.0,0,0,0,0,0,1,3,0,2,0,4,0,0,0,3.0,3.0,100.0,1185.31,1.0,1.0,159.0,159.0,9.0,4.0,2.0,2.0,100.0,1026.31,3.85,3.8,2.0,2.0,100.0,1026.31,0.19,0.0,0.0,0.0,2.0,3000.19,2.0,0.0,0.0,0.0,0.0,1250.6761250000002,0.0,0.0,0.0,0.0,6.0,6.0,10.0
A14742,0,0.0,43.0,0,0,0,0,0,4,3,1,2,6,0,0,0,1,10.0,4.0,1.837645136,9802.0,3.025,1.4375,499.90199999999993,500.33824999999996,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.8125,10.0,4.0,1.837645136,10644.2,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,1.0,1.0,0.0,0.0,10.0,1.0,3.0,3.0,3.0,6.0,6.0,7.0
A14743,0,1.0,32.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,5.0,4.0,2.450980392,65700.0,5.0,4.0,65700.0,3.774957797,5.0,4.0,9.0,4.0,1.8373357,10278.16,1.0,1.0,10.0,4.0,1.837645136,10644.2,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1663.2424999999996,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A14745,1,0.0,32.0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,7.0,5.0,2.510208671,9380.0,3.025,1.4375,499.804875,312.3235,6.0,5.0,6.0,5.0,2.62459387,9380.0,2.0,2.0,6.0,5.0,2.62459387,9380.0,500.0,3.0,4.0,4.0,4.0,12775.0,12.0,4.0,6.0,0.0,0.0,5402.93,4.0,2.0,2.0,2.0,6.0,6.0,7.0
A14746,0,0.0,31.0,0,0,0,0,0,1,1,3,3,2,0,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,499.87962500000003,374.96075,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.825,10.0,4.0,1.837645136,10644.2,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1645.8338749999998,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A14750,0,0.0,31.0,0,0,0,0,0,3,3,1,1,3,3,0,0,0,11.0,5.0,1.674480298,9890.0,1.0,1.0,78.0,78.0,8.0,4.0,8.0,4.0,2.419852721,9666.0,7.0,3.0,8.0,4.0,2.419852721,9666.0,0.1,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,1022.1483750000003,1.0,0.0,0.0,0.0,1.0,0.0,1.0
A14753,1,1.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,499.98012500000004,500.34875,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.8125,10.0,4.0,1.837645136,10644.2,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1649.607,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A14755,0,0.0,30.0,0,0,0,0,0,4,4,2,2,3,5,0,0,0,19.0,5.0,4.488224176,29424.43,3.025,1.4375,499.96375000000006,500.15025,19.0,5.0,19.0,5.0,4.488224176,29424.43,3.85,3.8,19.0,5.0,4.488224176,29424.43,1449.0,1.0,1.0,2.0,5.0,6949.29,5.0,1.0,1.0,0.0,0.0,1650.0,3.0,3.0,3.0,4.0,10.0,10.0,18.0
A14756,0,0.0,32.0,0,0,0,0,0,4,4,1,3,5,3,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,499.92650000000003,412.42125,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.8,10.0,4.0,1.837645136,10644.2,0.35,0.0,0.0,0.0,1.0,0.35,1.0,0.0,0.0,0.0,0.0,1022.3546250000003,1.0,1.0,1.0,2.0,10.0,10.0,25.0
A14757,0,0.0,24.0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,1.0,1.0,1.0,603.0,3.025,1.4375,500.07424999999995,500.57525000000004,1.0,1.0,1.0,1.0,1.0,603.0,3.85,3.8125,1.0,1.0,1.0,603.0,2300.0,0.0,0.0,1.0,2.0,17300.0,2.0,1.0,1.0,0.0,0.0,1403.19,2.0,0.0,0.0,0.0,2.0,2.0,3.0
A14758,1,0.0,24.0,0,0,0,0,0,4,3,1,2,6,1,0,0,0,5.0,4.0,2.450980392,3017.0,3.025,1.4375,499.899,343.72525,5.0,4.0,3.0,3.0,100.0,2020.0,3.85,3.8,10.0,4.0,1.837645136,10644.2,1400.0,0.0,0.0,0.0,3.0,2800.1,3.0,0.0,0.0,0.0,0.0,1213.5746250000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A14761,0,0.0,23.0,0,0,0,0,0,2,1,1,1,2,1,0,0,0,2.0,1.0,2.0,336.0,2.0,1.0,336.0,336.0,1.0,1.0,1.0,1.0,1.0,240.0,9.0,3.0,1.0,1.0,1.0,240.0,3050.0,1.0,2.0,2.0,2.0,8100.0,3.0,0.0,0.0,0.0,0.0,1022.8956250000001,2.0,5.0,4.0,5.0,15.0,14.0,16.0
A14762,0,0.0,36.0,0,0,0,0,0,5,5,2,3,5,5,0,0,0,3.0,3.0,100.0,860.0,3.0,3.0,860.0,2.375618095,2.0,2.0,9.0,4.0,1.8373357,10278.16,3.85,3.8,10.0,4.0,1.837645136,10644.2,5000.0,0.0,0.0,0.0,3.0,15000.44,4.0,1.0,1.0,0.0,0.0,1732.42,2.0,1.0,1.0,1.0,4.0,4.0,8.0
A14763,0,0.0,28.0,0,0,0,0,0,3,4,0,2,3,4,0,0,0,21.0,5.0,2.812676362,40358.18,3.025,1.4375,500.15125000000006,500.46275,21.0,5.0,21.0,5.0,2.812676362,40358.18,2.0,1.0,21.0,5.0,2.812676362,40358.18,4350.0,2.0,2.0,2.0,4.0,22150.0,8.0,2.0,3.0,0.0,0.0,4651.98,3.0,6.0,6.0,9.0,10.0,10.0,15.0
A14767,1,0.0,39.0,0,0,0,0,0,2,2,1,2,2,2,0,0,0,18.0,4.0,1.185477459,40581.0,1.0,1.0,4048.0,4048.0,14.0,4.0,18.0,4.0,1.185477459,40581.0,3.85,3.8125,18.0,4.0,1.185477459,40581.0,0.23,2.0,3.0,4.0,4.0,10000.61,6.0,2.0,3.0,0.0,0.0,5724.21,2.0,2.0,2.0,2.0,10.0,10.0,13.0
A14769,0,0.0,34.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,16.0,5.0,3.779557201,18685.25,3.025,1.4375,499.904625,500.07349999999997,16.0,5.0,16.0,5.0,3.779557201,18685.25,3.85,3.8125,16.0,5.0,3.779557201,18685.25,2375.0,0.0,0.0,1.0,1.0,7125.0,3.0,1.0,2.0,0.0,0.0,2629.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0
A14770,0,0.0,27.0,1,0,0,0,0,2,1,1,2,1,2,0,0,0,3.0,3.0,100.0,4570.2,3.025,1.4375,499.9772500000001,437.63824999999997,2.0,2.0,2.0,2.0,100.0,1290.2,3.85,3.8,2.0,2.0,100.0,1290.2,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,1.0,3.0,3.0,3.0,716.16,2.0,1.0,1.0,1.0,4.0,4.0,5.0
A14772,0,0.0,35.0,0,0,0,0,0,4,2,1,1,3,3,0,0,0,52.0,6.0,1.884121924,47856.56,3.025,1.4375,500.22650000000004,500.24850000000004,52.0,6.0,52.0,6.0,1.884121924,47856.56,2.0,1.0,52.0,6.0,1.884121924,47856.56,2000.0,1.0,1.0,3.0,4.0,20447.0,12.0,3.0,7.0,2.0,2.0,1327.71,5.0,4.0,4.0,5.0,11.0,11.0,43.0
A14773,0,0.0,36.0,1,0,0,0,0,3,0,1,0,1,2,0,0,0,220.0,4.0,1.545339108,69611.25,3.025,1.4375,499.91525,374.98650000000004,219.0,4.0,219.0,4.0,1.547558801,68611.25,3.85,3.8125,219.0,4.0,1.547558801,68611.25,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,0.0,0.0,0.0,0.0,1022.97575,0.0,1.0,1.0,1.0,4.0,4.0,5.0
A14778,0,1.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,499.98012500000004,500.34875,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.8125,10.0,4.0,1.837645136,10644.2,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1649.607,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A14779,1,1.0,42.0,0,0,0,0,0,2,1,1,2,3,0,0,0,0,10.0,2.0,1.761538972,6245.22,3.025,1.4375,499.755875,287.36150000000004,9.0,2.0,9.0,2.0,1.26920236,6095.22,1.0,1.0,9.0,2.0,1.26920236,6095.22,475.0,1.0,2.0,1.0,1.0,950.0,2.0,1.0,1.0,2.0,2.0,500.5,1.0,4.0,4.0,8.0,5.0,5.0,9.0
A14781,0,0.0,30.0,0,0,0,0,0,2,3,3,2,2,3,0,0,0,37.0,6.0,1.569112798,48392.24,1.0,1.0,1200.0,1200.0,36.0,6.0,36.0,6.0,1.672376549,48377.24,3.85,3.8375,36.0,6.0,1.672376549,48377.24,2000.0,2.0,2.0,5.0,7.0,30530.35,15.0,2.0,2.0,0.0,0.0,3539.33,5.0,1.0,1.0,1.0,3.0,3.0,6.0
A14784,0,0.0,50.0,0,0,0,0,0,2,2,1,1,4,0,0,0,0,1.0,1.0,1.0,1565.0,1.0,1.0,1565.0,1565.0,1.0,1.0,9.0,4.0,1.8373357,10278.16,3.85,3.825,10.0,4.0,1.837645136,10644.2,3000.0,0.0,0.0,0.0,1.0,3000.0,1.0,2.0,0.0,47.0,47.0,989.1308749999995,3.0,0.0,0.0,0.0,4.0,4.0,5.0
A14795,0,0.0,25.0,0,0,0,0,0,3,2,1,1,3,1,1,0,0,22.0,6.0,1.374147888,22316.84,3.025,1.4375,499.976,500.23575,22.0,6.0,22.0,6.0,1.374147888,21311.83,3.85,3.8,22.0,6.0,1.374147888,21311.83,3000.0,2.0,2.0,3.0,4.0,11500.01,7.0,2.0,2.0,1.0,1.0,1926.5,4.0,0.0,0.0,0.0,8.0,8.0,12.0
A14798,0,0.0,43.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,499.98012499999993,500.34875,9.0,4.0,9.0,4.0,1.8373357,10278.16,1.0,1.0,10.0,4.0,1.837645136,10644.2,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,0.0,0.0,0.0,0.0,1023.1619999999999,0.0,0.0,0.0,0.0,2.0,2.0,3.0
A14803,1,1.0,40.0,0,0,0,0,0,3,3,2,2,6,0,0,0,0,6.0,4.0,1.485148515,7090.0,4.0,2.0,4990.0,0.885213958,5.0,4.0,2.0,2.0,100.0,2100.0,3.0,2.0,2.0,2.0,100.0,2100.0,3000.0,0.0,0.0,0.0,1.0,3000.0,1.0,1.0,2.0,1.0,1.0,463.27,2.0,1.0,1.0,1.0,5.0,5.0,7.0
A14804,0,0.0,29.0,0,0,0,0,0,4,4,2,3,7,1,0,0,0,32.0,2.0,5.636924711,18578.0,3.025,1.4375,499.8793750000001,312.36275,32.0,2.0,32.0,2.0,5.636924711,18578.0,3.85,3.8125,32.0,2.0,5.636924711,18578.0,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,0.0,0.0,0.0,0.0,1022.5558749999998,0.0,0.0,0.0,0.0,1.0,1.0,1.0
A14805,0,1.0,32.0,0,0,0,0,0,3,6,2,3,5,4,0,0,0,6.0,3.0,1.148072141,13605.0,3.025,1.4375,499.82700000000006,312.38625,6.0,3.0,6.0,3.0,1.148072141,13605.0,3.85,3.8,6.0,3.0,1.148072141,13605.0,2250.0,0.0,0.0,1.0,1.0,2250.0,1.0,1.0,1.0,7.0,7.0,872.14,3.0,2.0,2.0,2.0,4.0,4.0,4.0
A14807,0,0.0,26.0,0,0,0,0,0,2,2,1,2,1,3,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,499.92650000000003,437.56075,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.8,10.0,4.0,1.837645136,10644.2,2000.0,1.0,1.0,3.0,7.0,25000.37,13.0,0.0,0.0,0.0,0.0,1262.6361250000004,3.0,0.0,0.0,0.0,8.0,8.0,13.0
A14808,0,0.0,32.0,1,0,0,0,0,5,3,2,2,4,4,0,0,0,33.0,4.0,1.671926005,1410.67,1.0,1.0,86.91,86.91,32.0,3.0,32.0,3.0,9.158291179,1323.76,3.85,3.8,32.0,3.0,9.158291179,1323.76,7500.0,0.0,0.0,1.0,1.0,7500.0,1.0,0.0,0.0,0.0,0.0,1021.87525,0.0,0.0,0.0,0.0,2.0,2.0,3.0
A14809,1,0.0,28.0,1,0,0,1,0,3,3,1,3,5,1,0,0,0,49.0,6.0,2.373853299,146038.8,3.025,1.4375,500.1293750000001,378.52325,49.0,6.0,48.0,6.0,2.265413994,145989.25,1.0,1.0,49.0,6.0,2.373853299,146038.8,0.02,0.0,0.0,1.0,2.0,3000.02,2.0,1.0,8.0,12.0,12.0,2976.11,1.0,0.0,0.0,0.0,3.0,3.0,4.0
A14811,1,0.0,49.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,499.992375,500.34875,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.825,10.0,4.0,1.837645136,10644.2,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1654.8013749999998,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A14812,0,0.0,28.0,0,0,0,0,0,2,3,0,2,3,2,0,0,0,2.0,2.0,100.0,491.6,3.025,1.4375,500.08925,500.4752500000001,2.0,2.0,2.0,2.0,100.0,491.6,3.85,3.8125,1.0,1.0,1.0,281.6,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1659.4637500000001,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A14813,0,0.0,33.0,0,1,0,0,0,4,2,2,2,4,2,0,0,0,22.0,6.0,1.766565021,26618.0,2.0,2.0,200.0,13.374942735987506,22.0,6.0,22.0,6.0,1.766565021,26618.0,3.85,3.8,21.0,6.0,1.542993559,26568.0,2000.0,1.0,1.0,1.0,1.0,8000.0,4.0,1.0,2.0,1.0,1.0,2077.62,1.0,3.0,3.0,3.0,11.0,11.0,17.0
A14814,0,0.0,32.0,1,0,0,0,0,8,2,1,1,3,5,2,0,0,2.0,1.0,2.0,1678.0,2.0,1.0,1678.0,1678.0,9.0,4.0,9.0,4.0,1.8373357,10278.16,1.0,1.0,10.0,4.0,1.837645136,10644.2,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,0.0,0.0,0.0,0.0,1022.9206250000001,0.0,5.0,4.0,6.0,5.0,4.0,6.0
A14816,0,0.0,31.0,0,0,0,0,0,6,7,2,2,7,6,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,499.83925,287.3215,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.825,10.0,4.0,1.837645136,10644.2,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1651.8357499999997,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A14817,1,0.0,29.0,0,0,0,0,0,3,1,0,2,4,0,0,0,0,13.0,4.0,1.231081292,18446.82,3.025,1.4375,499.8762500000001,375.10025,13.0,4.0,13.0,4.0,1.231081292,18446.82,3.0,2.0,13.0,4.0,1.231081292,18446.82,3000.0,2.0,2.0,3.0,3.0,9935.42,9.0,1.0,1.0,0.0,0.0,1022.0,1.0,2.0,2.0,4.0,9.0,9.0,20.0
A14820,0,1.0,28.0,0,0,0,0,0,2,1,1,2,2,1,0,0,0,4.0,2.0,200.0,214.51,3.025,1.4375,499.7745,287.35325,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.8,10.0,4.0,1.837645136,10644.2,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1651.9216249999997,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A14821,0,0.0,34.0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,500.029125,500.37325,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.8125,10.0,4.0,1.837645136,10644.2,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1657.0989999999997,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A14823,0,0.0,44.0,1,0,0,1,0,6,2,2,3,5,3,0,0,0,240.0,6.0,2.401057765,122899.0,1.0,1.0,95.3,95.3,238.0,6.0,4.0,1.0,4.0,78479.0,14.0,2.0,5.0,2.0,1.172981813,112458.0,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,1.0,0.0,7.0,7.0,1022.2413750000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0
A14825,0,0.0,24.0,0,0,0,0,0,3,1,1,3,1,3,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,500.02675,437.54625,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.8,10.0,4.0,1.837645136,10644.2,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,0.0,0.0,0.0,0.0,989.7131249999999,0.0,0.0,0.0,0.0,2.0,2.0,2.0
A14826,1,0.0,29.0,1,0,0,0,0,3,3,1,1,5,1,0,0,0,48.0,6.0,1.338559615,70601.19,1.0,1.0,48.2,48.2,48.0,6.0,48.0,6.0,1.338559615,70601.19,3.85,3.8,48.0,6.0,1.338559615,70601.19,1300.0,0.0,0.0,2.0,4.0,11868.01,12.0,0.0,0.0,0.0,0.0,1051.5182500000005,0.0,1.0,1.0,3.0,6.0,6.0,22.0
A14827,0,0.0,44.0,0,0,0,0,0,3,1,1,1,3,1,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,499.79262499999993,287.23425000000003,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.8,10.0,4.0,1.837645136,10644.2,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,0.0,0.0,0.0,0.0,1022.560125,0.0,0.0,0.0,0.0,4.0,4.0,5.0
A14828,0,0.0,33.0,0,0,0,0,0,4,0,2,0,2,2,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,499.91425,412.42125,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.8,10.0,4.0,1.837645136,10644.2,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,0.0,0.0,0.0,0.0,1022.6873749999999,0.0,1.0,1.0,1.0,2.0,2.0,2.0
A14829,0,1.0,33.0,0,0,0,0,0,2,1,1,1,2,1,0,0,0,9.0,3.0,1.492537313,2491.1,6.0,2.0,292.4,0.922203492,3.0,1.0,3.0,1.0,3.0,2180.8,1.0,1.0,3.0,1.0,3.0,2180.8,1500.0,0.0,0.0,0.0,2.0,4350.0,2.0,0.0,0.0,0.0,0.0,991.0192499999997,1.0,0.0,0.0,0.0,2.0,2.0,2.0
A14833,0,0.0,36.0,0,0,0,0,0,1,4,1,3,3,2,0,0,0,4.0,3.0,2.270082101,6200.28,3.025,1.4375,499.85299999999995,287.42625000000004,4.0,3.0,4.0,3.0,2.270082101,6200.28,3.85,3.8,4.0,3.0,2.270082101,6200.28,65588.59,1.0,1.0,1.0,3.0,70323.59,5.0,0.0,0.0,0.0,0.0,989.0482499999998,1.0,2.0,2.0,3.0,12.0,12.0,18.0
A14837,0,0.0,35.0,0,0,0,0,0,3,1,1,2,1,2,1,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,499.90200000000004,412.48600000000005,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.8,10.0,4.0,1.837645136,10644.2,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1652.53675,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A14838,0,0.0,25.0,0,0,0,0,0,3,3,1,3,5,1,0,0,0,5.0,3.0,2.837602627,8413.2,3.025,1.4375,499.77625000000006,312.4255,5.0,3.0,5.0,3.0,2.837602627,8413.2,3.85,3.8,5.0,3.0,2.837602627,8413.2,15.0,0.0,0.0,0.0,1.0,15.0,1.0,1.0,0.0,2.0,2.0,1022.7016250000003,2.0,0.0,0.0,0.0,5.0,5.0,7.0
A14839,0,0.0,41.0,0,0,0,0,0,2,2,1,2,4,0,0,0,0,34.0,6.0,1.835776884,42615.0,3.025,1.4375,500.11712500000004,500.37575,34.0,6.0,32.0,6.0,1.765366889,41715.0,3.85,3.8125,32.0,6.0,1.765366889,41715.0,1500.0,1.0,1.0,3.0,4.0,29000.0,7.0,2.0,3.0,3.0,3.0,936.52,4.0,2.0,2.0,2.0,11.0,11.0,21.0
A14841,1,0.0,30.0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,1.0,1.0,1.0,1000.0,3.025,1.4375,500.07725,500.31075,9.0,4.0,1.0,1.0,1.0,1000.0,3.85,3.825,1.0,1.0,1.0,1000.0,0.01,0.0,0.0,1.0,1.0,0.01,1.0,1.0,0.0,5.0,5.0,1251.87525,2.0,0.0,0.0,0.0,7.0,7.0,7.0
A14845,0,0.0,31.0,0,0,0,0,0,3,3,2,2,5,1,0,0,0,19.0,3.0,1.337326837,102.05,3.025,1.4375,499.7115,293.451,19.0,3.0,19.0,3.0,1.337326837,102.05,3.85,3.8,19.0,3.0,1.337326837,102.05,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,1.0,0.0,3.0,3.0,990.5936249999997,2.0,0.0,0.0,0.0,3.0,3.0,6.0
A14854,0,0.0,40.0,1,0,0,0,0,4,2,1,1,6,0,0,0,0,23.0,6.0,1.33670973,26704.02,3.025,1.4375,499.96425,500.224,23.0,6.0,20.0,6.0,1.249225353,25599.0,1.0,1.0,20.0,6.0,1.249225353,25599.0,2500.0,2.0,2.0,2.0,2.0,10000.0,5.0,1.0,1.0,0.0,0.0,2206.14,2.0,1.0,1.0,1.0,3.0,3.0,4.0
A14855,0,0.0,31.0,0,1,0,0,0,2,6,1,2,4,4,0,0,0,31.0,6.0,1.430842654,37743.03,9.0,5.0,11713.74,0.543556692,31.0,6.0,25.0,4.0,1.651291069,26443.03,3.0,3.0,25.0,4.0,1.651291069,26443.03,3000.0,1.0,2.0,2.0,5.0,26800.33,16.0,1.0,2.0,0.0,0.0,3014.0,2.0,4.0,4.0,6.0,10.0,10.0,23.0
A14859,0,0.0,28.0,0,0,0,0,0,3,3,1,1,5,1,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,499.8293750000001,287.25675,9.0,4.0,9.0,4.0,1.8373357,10278.16,2.0,1.0,10.0,4.0,1.837645136,10644.2,0.12,0.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,1022.4722500000001,1.0,1.0,1.0,1.0,8.0,7.0,11.0
A14860,0,0.0,24.0,0,0,0,0,0,2,2,1,3,4,0,0,0,0,61.0,5.0,2.334766506,101590.12,1.0,1.0,2260.83,2260.83,60.0,5.0,60.0,5.0,2.348787271,101222.12,3.85,3.8375,60.0,5.0,2.348787271,101222.12,800.0,1.0,1.0,2.0,6.0,35200.38,14.0,1.0,1.0,0.0,0.0,334.66,2.0,2.0,2.0,6.0,8.0,8.0,16.0
A14867,0,0.0,28.0,1,0,0,0,0,3,7,3,3,9,1,0,0,0,4.0,2.0,200.0,4871.15,3.025,1.4375,499.802,375.0385,3.0,2.0,9.0,4.0,1.8373357,10278.16,3.85,3.825,3.0,2.0,2.091738691,3868.15,2760.0,0.0,0.0,0.0,1.0,2760.0,1.0,0.0,0.0,0.0,0.0,1149.7301250000005,1.0,0.0,0.0,0.0,3.0,3.0,4.0
A14870,0,0.0,25.0,0,0,0,0,0,4,3,1,2,4,3,0,0,0,1.0,1.0,1.0,30.0,3.025,1.4375,499.80199999999996,293.51375,1.0,1.0,1.0,1.0,1.0,30.0,3.85,3.8,1.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,0.0,0.0,0.0,0.0,1022.2432499999999,1.0,0.0,0.0,0.0,5.0,5.0,5.0
A14871,0,1.0,30.0,0,0,0,0,0,4,1,1,1,2,3,0,0,0,1.0,1.0,1.0,1446.4,3.025,1.4375,499.86525,287.30925,1.0,1.0,1.0,1.0,1.0,1446.4,3.0,1.0,1.0,1.0,1.0,1446.4,5000.0,1.0,1.0,1.0,1.0,8000.0,2.0,0.0,0.0,0.0,0.0,1023.525625,0.0,2.0,2.0,2.0,2.0,2.0,3.0
A14872,0,1.0,28.0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,499.804875,287.309,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.8,10.0,4.0,1.837645136,10644.2,5000.0,1.0,2.0,1.0,4.0,13970.0,6.0,2.0,1.0,5.0,5.0,2759.3,2.0,0.0,0.0,0.0,8.0,8.0,10.0
A14875,0,0.0,28.0,0,0,0,0,0,3,7,2,3,7,3,0,0,0,24.0,5.0,1.723588546,37528.81,2.0,2.0,850.0,1.129775872,24.0,5.0,24.0,5.0,1.723588546,37528.81,3.85,3.8,24.0,5.0,1.723588546,37528.81,11000.0,0.0,0.0,0.0,1.0,11000.0,1.0,2.0,3.0,0.0,0.0,1093.11,3.0,0.0,0.0,0.0,2.0,2.0,2.0
A14878,1,1.0,33.0,0,0,0,1,0,4,5,2,3,8,1,0,0,0,41.0,6.0,1.092926131,58601.63,6.0,4.0,607.24,1.572791708,41.0,6.0,41.0,6.0,1.092926131,58601.63,8.0,5.0,41.0,6.0,1.092926131,58601.63,3000.0,2.0,3.0,3.0,6.0,23320.32,18.0,3.0,2.0,13.0,12.0,2892.31,3.0,3.0,3.0,24.0,11.0,9.0,48.0
A14879,0,0.0,36.0,0,0,0,0,0,8,12,2,3,5,15,0,0,0,20.0,5.0,0.832322145,51868.28,4.0,4.0,789.87,2.902043605,17.0,2.0,16.0,2.0,1.88118409,50113.38,3.0,2.0,16.0,2.0,1.88118409,50113.38,1000.0,0.0,0.0,0.0,1.0,1000.0,1.0,2.0,0.0,14.0,14.0,991.2351249999996,3.0,0.0,0.0,0.0,10.0,9.0,23.0
